data_month,series_id,data_series,borrower_type,purpose,commitments
2006-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.462127
2006-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.531319
2006-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.538692
2006-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.853746
2006-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.222263
2006-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.678239
2006-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.680974
2006-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.242659
2006-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.359746
2006-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.255851
2006-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.392686
2007-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.729555
2007-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.983019
2007-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.151687
2007-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.392768
2007-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.632862
2007-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.321486
2007-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.886701
2007-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.696594
2007-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.672237
2007-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.605895
2007-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.679047
2007-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.577755
2008-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.497176
2008-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.223086
2008-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.866618
2008-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.614548
2008-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.236048
2008-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.198727
2008-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.168496
2008-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.158414
2008-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.2413
2008-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.502572
2008-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.051725
2008-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.266223
2009-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.393886
2009-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.356197
2009-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.598146
2009-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.843504
2009-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.775156
2009-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.000076
2009-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.056707
2009-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.274054
2009-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.241549
2009-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.291401
2009-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.407618
2009-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.166314
2010-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.125618
2010-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.014206
2010-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.000274
2010-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.110599
2010-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.22738
2010-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.251184
2010-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.943766
2010-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.64203
2010-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.72006
2010-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.845988
2010-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.682819
2010-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.895579
2011-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.461377
2011-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.514722
2011-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.226575
2011-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.401487
2011-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.631948
2011-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.520481
2011-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.565851
2011-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.643987
2011-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.658294
2011-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.580288
2011-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.603642
2011-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,5.922041
2012-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.010304
2012-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.090132
2012-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.153727
2012-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.004405
2012-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.080325
2012-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.212452
2012-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.178445
2012-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.236261
2012-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.41086
2012-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.322183
2012-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.560416
2012-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.597937
2013-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,6.90827
2013-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.040299
2013-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.260569
2013-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.54361
2013-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.57306
2013-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,7.643347
2013-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,8.435067
2013-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,8.493431
2013-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.007517
2013-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.611699
2013-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.76106
2013-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.761664
2014-01-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.667971
2014-02-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.729514
2014-03-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,9.960603
2014-04-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,10.265879
2014-05-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,10.249615
2014-06-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,10.307501
2014-07-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,10.550638
2014-08-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,10.815523
2014-09-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,11.069901
2014-10-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,11.751151
2014-11-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,11.522018
2014-12-01T00:00:00Z,A2413064K,Seasonally Adjusted,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,11.624123
